"payment_id","payment_date","amount"
24373,2007-03-19 12:51:45.996,5.99
21490,2007-03-19 12:55:29.996,8.99
20455,2007-03-19 12:55:42.996,8.99
19755,2007-03-19 12:56:25.996,1.99
20485,2007-03-19 12:57:14.996,4.99
22027,2007-03-19 12:58:32.996,8.99
23770,2007-03-19 13:02:11.996,6.99
23242,2007-03-19 13:02:38.996,6.99
22331,2007-03-19 13:07:40.996,4.99
22627,2007-03-19 13:08:58.996,4.99
20361,2007-03-19 13:12:29.996,2.99
24304,2007-03-19 13:15:44.996,2.99
20181,2007-03-19 13:21:48.996,3.99
22439,2007-03-19 13:24:24.996,3.99
21809,2007-03-19 13:24:31.996,2.99
20595,2007-03-19 13:26:56.996,8.99
25052,2007-03-19 13:29:24.996,7.99
24149,2007-03-19 13:31:14.996,4.99
21687,2007-03-19 13:33:52.996,3.99
21773,2007-03-19 13:34:00.996,2.99
23243,2007-03-19 13:43:04.996,3.99
21623,2007-03-19 13:52:04.996,4.99
24207,2007-03-19 13:52:33.996,1.99
24197,2007-03-19 13:59:32.996,4.99
21356,2007-03-19 14:04:04.996,8.99
21001,2007-03-19 14:04:31.996,1.99
22332,2007-03-19 14:07:05.996,4.99
19732,2007-03-19 14:08:54.996,2.99
21234,2007-03-19 14:10:58.996,2.99
21437,2007-03-19 14:14:13.996,3.99
23557,2007-03-19 14:16:24.996,4.99
21366,2007-03-19 14:20:30.996,2.99
21966,2007-03-19 14:20:39.996,8.99
22296,2007-03-19 14:22:59.996,2.99
22383,2007-03-19 14:36:42.996,2.99
19692,2007-03-19 14:36:59.996,2.99
19675,2007-03-19 14:41:15.996,9.99
22661,2007-03-19 14:41:58.996,2.99
19662,2007-03-19 14:43:07.996,2.99
22266,2007-03-19 14:45:41.996,1.99
20447,2007-03-19 14:46:19.996,4.99
19524,2007-03-19 14:46:50.996,9.99
24305,2007-03-19 14:47:02.996,1.99
20273,2007-03-19 14:49:22.996,2.99
22111,2007-03-19 14:50:39.996,4.99
23002,2007-03-19 14:53:26.996,7.99
20913,2007-03-19 14:57:13.996,2.99
24993,2007-03-19 15:01:42.996,2.99
19828,2007-03-19 15:11:30.996,4.99
25100,2007-03-19 15:12:07.996,4.99
20553,2007-03-19 15:16:07.996,2.99
22267,2007-03-19 15:16:07.996,6.99
21235,2007-03-19 15:16:21.996,3.99
23705,2007-03-19 15:17:03.996,2.99
21267,2007-03-19 15:19:16.996,2.99
20765,2007-03-19 15:22:22.996,4.99
22028,2007-03-19 15:22:27.996,4.99
24126,2007-03-19 15:22:38.996,8.99
19745,2007-03-19 15:22:38.996,9.99
19845,2007-03-19 15:29:46.996,3.99
20285,2007-03-19 15:34:03.996,4.99
21333,2007-03-19 15:37:19.996,2.99
24994,2007-03-19 15:37:48.996,6.99
24455,2007-03-19 15:48:41.996,5.99
22662,2007-03-19 15:55:21.996,10.99
23693,2007-03-19 15:55:36.996,3.99
19970,2007-03-19 15:57:26.996,2.99
22384,2007-03-19 15:59:46.996,2.99
21367,2007-03-19 16:02:26.996,2.99
24215,2007-03-19 16:09:42.996,1.99
24923,2007-03-19 16:10:32.996,9.99
21081,2007-03-19 16:17:39.996,4.99
19573,2007-03-19 16:18:29.996,2.99
21883,2007-03-19 16:22:08.996,8.99
19987,2007-03-19 16:26:01.996,5.99
19685,2007-03-19 16:26:19.996,2.99
20229,2007-03-19 16:30:44.996,4.99
20456,2007-03-19 16:31:17.996,2.99
24737,2007-03-19 16:36:13.996,2.99
23251,2007-03-19 16:36:44.996,2.99
24414,2007-03-19 16:38:45.996,2.99
20171,2007-03-19 16:40:57.996,3.99
24440,2007-03-19 16:47:10.996,2.99
22369,2007-03-19 16:56:50.996,7.99
24247,2007-03-19 16:58:36.996,4.99
21703,2007-03-19 16:59:56.996,2.99
22906,2007-03-19 17:00:16.996,2.99
24929,2007-03-19 17:00:37.996,2.99
20766,2007-03-19 17:04:18.996,4.99
20365,2007-03-19 17:14:15.996,2.99
20512,2007-03-19 17:14:59.996,2.99
22017,2007-03-19 17:15:22.996,8.99
21677,2007-03-19 17:21:41.996,3.99
23171,2007-03-19 17:22:52.996,2.99
24456,2007-03-19 17:23:47.996,4.99
20823,2007-03-19 17:24:58.996,1.99
20159,2007-03-19 17:25:31.996,6.99
22166,2007-03-19 17:27:10.996,2.99
20914,2007-03-19 17:28:08.996,7.99
23558,2007-03-19 17:32:26.996,4.99
22463,2007-03-19 17:40:07.996,2.99
20261,2007-03-19 17:41:09.996,5.99
23208,2007-03-19 17:44:44.996,2.99
22778,2007-03-19 17:51:56.996,4.99
22871,2007-03-19 17:54:08.996,2.99
20905,2007-03-19 18:02:23.996,2.99
21133,2007-03-19 18:03:39.996,7.99
24334,2007-03-19 18:03:59.996,4.99
19676,2007-03-19 18:09:03.996,4.99
22268,2007-03-19 18:11:34.996,4.99
23928,2007-03-19 18:16:33.996,2.99
20132,2007-03-19 18:20:28.996,4.99
22428,2007-03-19 18:21:18.996,4.99
23374,2007-03-19 18:24:11.996,4.99
21383,2007-03-19 18:24:27.996,4.99
20513,2007-03-19 18:25:21.996,3.99
19816,2007-03-19 18:27:47.996,2.99
22907,2007-03-19 18:28:51.996,4.99
21758,2007-03-19 18:29:17.996,2.99
19746,2007-03-19 18:31:48.996,5.99
20520,2007-03-19 18:35:23.996,2.99
23513,2007-03-19 18:38:25.996,4.99
22823,2007-03-19 18:47:02.996,8.99
23116,2007-03-19 18:47:05.996,3.99
21357,2007-03-19 18:47:19.996,3.99
22558,2007-03-19 18:50:34.996,3.99
21863,2007-03-19 18:51:10.996,3.99
23217,2007-03-19 18:53:50.996,6.99
23912,2007-03-19 18:56:47.996,7.99
22297,2007-03-19 18:57:14.996,10.99
21315,2007-03-19 19:00:14.996,4.99
24846,2007-03-19 19:11:42.996,2.99
24678,2007-03-19 19:12:26.996,9.99
23453,2007-03-19 19:20:06.996,4.99
23913,2007-03-19 19:22:09.996,2.99
24669,2007-03-19 19:23:49.996,4.99
20736,2007-03-19 19:27:45.996,4.99
20713,2007-03-19 19:31:25.996,4.99
21145,2007-03-19 19:32:46.996,4.99
21092,2007-03-19 19:33:15.996,9.99
20066,2007-03-19 19:33:37.996,4.99
23677,2007-03-19 19:35:48.996,4.99
19734,2007-03-19 19:36:25.996,2.99
24860,2007-03-19 19:37:56.996,2.99
19912,2007-03-19 19:41:03.996,6.99
25077,2007-03-19 19:43:11.996,4.99
19756,2007-03-19 19:47:53.996,2.99
20217,2007-03-19 19:48:01.996,4.99
23630,2007-03-19 19:48:37.996,1.99
23017,2007-03-19 19:50:13.996,4.99
24127,2007-03-19 19:51:45.996,2.99
22753,2007-03-19 19:51:57.996,2.99
23797,2007-03-19 19:59:57.996,7.99
22393,2007-03-19 20:00:49.996,1.99
24788,2007-03-19 20:02:05.996,4.99
22884,2007-03-19 20:06:23.996,2.99
21115,2007-03-19 20:07:07.996,7.99
21093,2007-03-19 20:07:10.996,7.99
21154,2007-03-19 20:07:17.996,4.99
25001,2007-03-19 20:08:01.996,4.99
20043,2007-03-19 20:12:24.996,2.99
21774,2007-03-19 20:14:36.996,2.99
19994,2007-03-19 20:15:15.996,4.99
25054,2007-03-19 20:21:17.996,2.99
22840,2007-03-19 20:30:08.996,4.99
20862,2007-03-19 20:31:48.996,8.99
22824,2007-03-19 20:32:12.996,5.99
23117,2007-03-19 20:33:45.996,4.99
20567,2007-03-19 20:35:01.996,7.99
22885,2007-03-19 20:37:54.996,4.99
24405,2007-03-19 20:40:10.996,4.99
23989,2007-03-19 20:44:42.996,3.99
20495,2007-03-19 20:45:19.996,4.99
22704,2007-03-19 20:46:33.996,8.99
24431,2007-03-19 20:49:15.996,4.99
23728,2007-03-19 20:50:27.996,2.99
22419,2007-03-19 21:03:17.996,4.99
24679,2007-03-19 21:04:52.996,2.99
23656,2007-03-19 21:10:10.996,3.99
22886,2007-03-19 21:12:04.996,4.99
20810,2007-03-19 21:15:01.996,5.99
20679,2007-03-19 21:15:12.996,3.99
21134,2007-03-19 21:16:00.996,4.99
24432,2007-03-19 21:16:35.996,2.99
22645,2007-03-19 21:17:14.996,4.99
24954,2007-03-19 21:22:22.996,5.99
23638,2007-03-19 21:25:51.996,9.99
20811,2007-03-19 21:35:50.996,4.99
19945,2007-03-19 21:36:08.996,1.99
20194,2007-03-19 21:40:10.996,2.99
24891,2007-03-19 21:47:28.996,4.99
22908,2007-03-19 21:54:03.996,6.99
24798,2007-03-19 21:56:41.996,4.99
24745,2007-03-19 22:02:52.996,2.99
23326,2007-03-19 22:06:18.996,4.99
21916,2007-03-19 22:06:28.996,2.99
22198,2007-03-19 22:10:42.996,3.99
25088,2007-03-19 22:11:18.996,2.99
23846,2007-03-19 22:16:49.996,6.99
20345,2007-03-19 22:19:11.996,5.99
24861,2007-03-19 22:22:08.996,7.99
21688,2007-03-19 22:33:59.996,2.99
21630,2007-03-19 22:34:39.996,4.99
20775,2007-03-19 22:45:27.996,2.99
22740,2007-03-19 22:46:51.996,6.99
24261,2007-03-19 22:59:17.996,5.99
21061,2007-03-19 22:59:18.996,2.99
23929,2007-03-19 23:00:43.996,1.99
24794,2007-03-19 23:03:56.996,4.99
23734,2007-03-19 23:14:06.996,6.99
20873,2007-03-19 23:16:50.996,4.99
20992,2007-03-19 23:17:30.996,9.99
21639,2007-03-19 23:17:45.996,4.99
22887,2007-03-19 23:19:20.996,8.99
22420,2007-03-19 23:22:40.996,2.99
25107,2007-03-19 23:23:42.996,2.99
25155,2007-03-19 23:25:10.996,8.99
20514,2007-03-19 23:25:10.996,2.99
24016,2007-03-19 23:29:42.996,4.99
19802,2007-03-19 23:30:52.996,2.99
23966,2007-03-19 23:31:57.996,5.99
20680,2007-03-19 23:32:16.996,4.99
23334,2007-03-19 23:33:31.996,4.99
22754,2007-03-19 23:34:30.996,2.99
24751,2007-03-19 23:35:26.996,2.99
21417,2007-03-19 23:35:40.996,2.99
22841,2007-03-19 23:38:53.996,6.99
24198,2007-03-19 23:39:38.996,6.99
24449,2007-03-19 23:42:56.996,2.99
21162,2007-03-19 23:45:04.996,2.99
21334,2007-03-19 23:55:31.996,2.99
21180,2007-03-19 23:57:32.996,2.99
25067,2007-03-19 23:59:22.996,4.99
